DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
210710115,2021-06-23 00:00:00,2021-06-23 00:00:00,1539,7,Wilshire,785,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,2000 S  LONGWOOD                     AV,,34.039,-118.3458
211421693,2021-11-18 00:00:00,2021-11-16 00:00:00,2225,14,Pacific,1414,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,36,F,W,101.0,STREET,,,IC,Invest Cont,740.0,,,,700    FLOWER                       AV,,33.9996,-118.469
220605332,2022-01-31 00:00:00,2022-01-31 00:00:00,1100,6,Hollywood,636,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1822 1501,33,F,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,956.0,,,,1700    WILCOX                       AV,,34.1016,-118.331
231106377,2023-03-04 00:00:00,2023-03-03 00:00:00,1900,11,Northeast,1169,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0444 1813 0319 0432 2002,58,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,,,,200 S  AVENUE 50,,34.1036,-118.2011
231913400,2023-08-29 00:00:00,2023-08-28 00:00:00,1246,19,Mission,1985,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0913 2000 0329 1822 1300,26,F,H,101.0,STREET,302.0,BLUNT INSTRUMENT,IC,Invest Cont,740.0,,,,8400    VAN NUYS                     BL,,34.2229,-118.4487
230213671,2023-07-05 00:00:00,2023-07-05 00:00:00,1830,2,Rampart,248,2,624,BATTERY - SIMPLE ASSAULT,0913 0603 0361 0416 0446,56,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,400    HARTFORD                     AV,,34.0573,-118.2634
210610931,2021-06-05 00:00:00,2021-06-05 00:00:00,800,6,Hollywood,666,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822 0216,0,X,X,403.0,DRUG STORE,,,IC,Invest Cont,442.0,,,,6100 W  SUNSET                       BL,,34.098,-118.3228
221013953,2022-09-13 00:00:00,2022-09-13 00:00:00,935,10,West Valley,1063,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 1300,53,M,W,406.0,OTHER STORE,,,IC,Invest Cont,331.0,,,,18900    VENTURA                      BL,,34.1722,-118.5447
201705520,2020-02-05 00:00:00,2020-02-04 00:00:00,2200,17,Devonshire,1709,1,330,BURGLARY FROM VEHICLE,1609 0344 1202 0329 0321,61,F,H,101.0,STREET,,,IC,Invest Cont,330.0,,,,MIDWOOD                      DR,RINALDI                      ST,34.2791,-118.474
211819299,2021-10-31 00:00:00,2021-10-30 00:00:00,2340,18,Southeast,1836,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1307 0913,52,F,B,122.0,"VEHICLE, PASSENGER/TRUCK",,,AA,Adult Arrest,745.0,,,,10900 S  CENTRAL                      AV,,33.9369,-118.2542
221812715,2022-06-15 00:00:00,2022-06-15 00:00:00,1430,18,Southeast,1841,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0342 1300 0302 0213 0432,19,M,B,101.0,STREET,109.0,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,230.0,,,,HOOVER                       ST,110TH                        ST,33.9356,-118.287
201914564,2020-09-16 00:00:00,2020-09-16 00:00:00,1400,19,Mission,1974,2,901,VIOLATION OF RESTRAINING ORDER,2038 1402,34,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,901.0,998.0,,,NORDHOFF,TOBIAS,34.2354,-118.4517
210112318,2021-06-23 00:00:00,2021-06-22 00:00:00,840,1,Central,101,1,330,BURGLARY FROM VEHICLE,1605 0344,45,M,W,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,STADIUM                      WY,LILAC,34.071,-118.2456
231906241,2023-02-22 00:00:00,2023-01-25 00:00:00,1700,19,Mission,1918,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",,28,F,H,507.0,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,956.0,,,,12900    FOUR PALMS                   LN,,34.3057,-118.4274
211014162,2021-11-04 00:00:00,2021-11-03 00:00:00,1200,10,West Valley,1011,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,19300    SATICOY                      ST,,34.2084,-118.5542
212017245,2021-11-19 00:00:00,2021-11-17 00:00:00,1900,20,Olympic,2055,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,11TH,MARIPOSA,34.0509,-118.2989
220618579,2022-11-06 00:00:00,2022-11-06 00:00:00,1700,6,Hollywood,639,2,664,"BUNCO, PETTY THEFT",1822 0935 1501,0,X,X,503.0,HOTEL,,,IC,Invest Cont,664.0,,,,5100    HOLLYWOOD                    BL,,34.1036,-118.3049
212104216,2021-01-07 00:00:00,2021-01-06 00:00:00,1300,21,Topanga,2106,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 2032,41,M,H,403.0,DRUG STORE,,,IC,Invest Cont,440.0,,,,8800    ETON                         AV,,34.2286,-118.5951
241706967,2024-03-09 00:00:00,2024-03-09 00:00:00,414,17,Devonshire,1775,2,354,THEFT OF IDENTITY,1822 0930 0935,53,F,P,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,9300    LOUISE                       AV,,34.2395,-118.5112
221518517,2022-12-13 00:00:00,2022-12-12 00:00:00,1945,15,N Hollywood,1526,1,330,BURGLARY FROM VEHICLE,1609 1307 0352 0344 1822 0321,37,F,H,101.0,STREET,,,IC,Invest Cont,330.0,,,,6200    LANKERSHIM                   BL,,34.183,-118.3856
211214811,2021-06-29 00:00:00,2021-06-27 00:00:00,200,12,77th Street,1243,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0446 0416 0419 0432,30,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,GAGE,GRAMERCY,33.9819,-118.3134
200315022,2020-07-29 00:00:00,2020-07-27 00:00:00,1600,3,Southwest,356,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0342 0329 0327 0311,19,X,X,109.0,PARK/PLAYGROUND,,,AO,Adult Other,740.0,,,,1500 W  35TH                         PL,,34.0237,-118.3032
210814840,2021-10-04 00:00:00,2021-10-04 00:00:00,1340,8,West LA,805,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0408 1822 0919,57,M,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230.0,,,,SEPULVEDA,MORAGA,34.0776,-118.4693
231614277,2023-11-22 00:00:00,2023-11-21 00:00:00,2300,16,Foothill,1643,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0906 1822 0411 0416,36,M,H,710.0,OTHER PREMISE,218.0,OTHER CUTTING INSTRUMENT,IC,Invest Cont,230.0,,,,10600    TAMARACK                     AV,,34.2628,-118.4231
222117271,2022-12-01 00:00:00,2022-10-03 00:00:00,1200,21,Topanga,2175,2,354,THEFT OF IDENTITY,1822 0928,68,M,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,22200    MIRANDA                      ST,,34.1752,-118.6113
230411422,2023-08-16 00:00:00,2023-08-16 00:00:00,400,4,Hollenbeck,402,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,4100    BERENICE                     AV,,34.0898,-118.2045
201713708,2020-08-29 00:00:00,2020-08-17 00:00:00,1200,17,Devonshire,1777,2,354,THEFT OF IDENTITY,1501,34,M,F,602.0,BANK,,,IC,Invest Cont,354.0,,,,16400    KNAPP                        ST,,34.2383,-118.4895
241505861,2024-02-08 00:00:00,2024-02-04 00:00:00,2300,15,N Hollywood,1562,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,420.0,,,,12700    MOORPARK                     ST,,34.1533,-118.4058
211708559,2021-05-18 00:00:00,2021-05-18 00:00:00,1630,17,Devonshire,1728,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420.0,,,,18400    LOS ALIMOS                   ST,,34.2655,-118.5335
220316131,2022-09-02 00:00:00,2022-09-02 00:00:00,1420,3,Southwest,338,1,350,"THEFT, PERSON",0344 1251 1822,36,F,B,404.0,DEPARTMENT STORE,,,IC,Invest Cont,350.0,,,,3100 S  HOOVER                       ST,,34.0268,-118.2896
221211589,2022-05-11 00:00:00,2022-05-10 00:00:00,1530,12,77th Street,1203,2,624,BATTERY - SIMPLE ASSAULT,0342 1251 2024 1259 0305 0429 0416 0446 0417 0913,14,F,B,720.0,JUNIOR HIGH SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,1700 W  46TH                         ST,,34.0019,-118.3089
232111616,2023-07-14 00:00:00,2023-07-11 00:00:00,2200,21,Topanga,2155,2,901,VIOLATION OF RESTRAINING ORDER,1257 2038 0552,2,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,901.0,,,,6200    TOPANGA CANYON               BL,,34.1829,-118.6059
200413607,2020-10-09 00:00:00,2020-10-08 00:00:00,1425,4,Hollenbeck,497,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,3100 E  WASHINGTON                   BL,,34.0153,-118.2112
231600610,2023-03-13 00:00:00,2023-01-22 00:00:00,1400,16,Foothill,1617,1,310,BURGLARY,1275 0344 0903 0329 1402 2053 1528,45,M,O,203.0,OTHER BUSINESS,,,IC,Invest Cont,310.0,998.0,,,8400    FOOTHILL                     BL,,34.2724,-118.3243
231010741,2023-06-25 00:00:00,2023-06-25 00:00:00,1900,10,West Valley,1017,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0421,47,F,H,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,AA,Adult Arrest,930.0,,,,7200    GENESTA                      AV,,34.2012,-118.5033
220316077,2022-09-01 00:00:00,2022-08-26 00:00:00,1800,3,Southwest,328,1,480,BIKE - STOLEN,0344 1251 1822,19,F,A,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,480.0,,,,3300 S  FIGUEROA                     ST,,34.0268,-118.2808
220804276,2021-12-16 00:00:00,2021-12-16 00:00:00,1,8,West LA,833,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1822,34,F,W,104.0,DRIVEWAY,,,IC,Invest Cont,331.0,,,,10800    WELLWORTH                    AV,,34.058,-118.439
211707193,2021-04-07 00:00:00,2021-03-01 00:00:00,800,17,Devonshire,1747,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,39,M,W,101.0,STREET,,,IC,Invest Cont,341.0,,,,16900    BLACKHAWK                    ST,,34.2589,-118.5006
201707677,2020-03-19 00:00:00,2020-03-18 00:00:00,1100,17,Devonshire,1796,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,0,X,X,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440.0,,,,16900    PARTHENIA                    ST,,34.2285,-118.5008
201108028,2020-04-04 00:00:00,2020-04-03 00:00:00,1700,11,Northeast,1178,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,740.0,,,,1100    CYPRESS                      AV,,34.0922,-118.2226
201223471,2020-10-28 00:00:00,2020-10-28 00:00:00,2000,12,77th Street,1268,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510.0,,,,MANCHESTER                   AV,FIGUEROA                     ST,33.964,-118.2739
220608520,2022-04-08 00:00:00,2022-04-08 00:00:00,100,6,Hollywood,677,2,888,TRESPASSING,2004 1822,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,888.0,,,,5500    MELROSE                      AV,,34.0865,-118.3169
211909293,2021-06-01 00:00:00,2021-05-31 00:00:00,845,19,Mission,1985,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1813 0409 0448,30,F,F,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236.0,,,,8500    TOBIAS                       AV,,34.2248,-118.4517
210109397,2021-04-25 00:00:00,2021-04-24 00:00:00,1800,1,Central,111,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1307 0344 0329,77,M,C,101.0,STREET,,,IC,Invest Cont,331.0,,,,NEW HIGH,ORD,34.0601,-118.2386
200318351,2020-10-05 00:00:00,2020-10-05 00:00:00,740,3,Southwest,355,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,2000 W  37TH                         PL,,34.0203,-118.3161
210615343,2021-09-03 00:00:00,2021-09-02 00:00:00,2115,6,Hollywood,643,1,220,ATTEMPTED ROBBERY,0334 0344 1822 0400,50,M,O,203.0,OTHER BUSINESS,102.0,HAND GUN,IC,Invest Cont,220.0,,,,7300 W  SUNSET                       BL,,34.1007,-118.3494
221005054,2022-01-29 00:00:00,2021-09-02 00:00:00,655,10,West Valley,1079,2,354,THEFT OF IDENTITY,1822 0923 0930 0928 0929 0922 0931,35,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,15500    LA MAIDA                     ST,,34.1585,-118.4723
230123243,2023-11-03 00:00:00,2023-11-02 00:00:00,2310,1,Central,142,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1307 0321,26,M,F,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,300 S  OLIVE                        ST,,34.0519,-118.2506
201014018,2020-10-13 00:00:00,2020-09-19 00:00:00,900,10,West Valley,1044,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 1822 0344 1202,72,F,W,119.0,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440.0,,,,18300    HATTERAS                     ST,,34.1774,-118.5308
211013300,2021-10-12 00:00:00,2021-09-20 00:00:00,1200,10,West Valley,1061,1,121,"RAPE, FORCIBLE",1262 2034 1414 0913 1820 1206 0503 0500 0527,20,F,W,503.0,HOTEL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121.0,,,,19100    VENTURA                      BL,,34.1726,-118.5522
230104710,2023-01-11 00:00:00,2022-10-03 00:00:00,2000,1,Central,111,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108.0,PARKING LOT,,,IC,Invest Cont,420.0,,,,900    SUN MUN                      WY,,34.0647,-118.2376
222117391,2022-12-05 00:00:00,2022-12-05 00:00:00,1830,21,Topanga,2126,2,624,BATTERY - SIMPLE ASSAULT,0416 0305,19,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624.0,,,,7600    ETON                         AV,,34.2083,-118.5955
230406578,2023-03-20 00:00:00,2023-03-19 00:00:00,400,4,Hollenbeck,424,2,901,VIOLATION OF RESTRAINING ORDER,2038 0913 1309,36,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,901.0,,,,2300    LINCOLN PARK                 AV,,34.072,-118.2025
221613001,2022-10-03 00:00:00,2022-10-03 00:00:00,1000,16,Foothill,1601,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,32,F,A,507.0,CONDOMINIUM/TOWNHOUSE,,,AA,Adult Arrest,740.0,,,,12800    HEMINGWAY                    DR,,34.2865,-118.4161
240109132,2024-03-17 00:00:00,2024-03-09 00:00:00,1000,1,Central,118,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,33,M,K,707.0,GARAGE/CARPORT,,,IC,Invest Cont,420.0,,,,1100 N  MAIN                         ST,,34.0633,-118.2336
230616033,2023-10-03 00:00:00,2023-10-03 00:00:00,2120,6,Hollywood,666,2,860,BATTERY WITH SEXUAL CONTACT,0522 1501 1822 0305 0448 0500,52,F,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,860.0,,,,LA MIRADA,WILCOX,34.0934,-118.331
210107867,2021-03-23 00:00:00,2021-03-23 00:00:00,1313,1,Central,152,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,F,W,201.0,JEWELRY STORE,,,AA,Adult Arrest,740.0,,,,600 S  HILL                         ST,,34.0491,-118.2558
230204965,2023-01-23 00:00:00,2023-01-21 00:00:00,2015,2,Rampart,231,2,354,THEFT OF IDENTITY,0100 1822 0930,34,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,200 S  OCCIDENTAL                   BL,,34.0721,-118.2818
232015346,2023-09-02 00:00:00,2023-09-02 00:00:00,1805,20,Olympic,2019,2,354,THEFT OF IDENTITY,1822 0100 0344 0922 0930,29,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,3300    BEVERLY                      BL,,34.0728,-118.2844
220510820,2022-07-01 00:00:00,2022-06-17 00:00:00,1400,5,Harbor,529,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,2300 E  ANAHEIM                      ST,,33.7817,-118.2334
230114782,2023-06-24 00:00:00,2023-06-24 00:00:00,1800,1,Central,157,1,350,"THEFT, PERSON",0336 0344 1028 2004,52,F,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350.0,,,,6TH,CROCKER,34.0417,-118.2444
211111068,2021-07-22 00:00:00,2021-07-22 00:00:00,800,11,Northeast,1184,1,210,ROBBERY,0344 0334 1218 1822 0216,51,M,W,101.0,STREET,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,210.0,,,,1600    ECHO PARK                    AV,,34.0815,-118.2546
231314662,2023-07-28 00:00:00,2023-07-28 00:00:00,1310,13,Newton,1313,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,2038,47,F,H,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,902.0,,,,500 E  21ST                         ST,,34.0286,-118.2545
220111500,2022-05-02 00:00:00,2022-05-02 00:00:00,1110,1,Central,131,1,210,ROBBERY,2004 0344 0416 1822,59,M,W,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210.0,,,,2ND                          ST,FIGUEROA                     ST,34.0566,-118.2531
211813455,2021-07-12 00:00:00,2021-06-12 00:00:00,1800,18,Southeast,1801,1,310,BURGLARY,1822 0329 1607,0,X,X,203.0,OTHER BUSINESS,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310.0,,,,9000 S  VERMONT                      AV,,33.9546,-118.2916
231315211,2023-08-07 00:00:00,2023-08-06 00:00:00,2330,13,Newton,1364,2,624,BATTERY - SIMPLE ASSAULT,0444 0913 1812,47,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,1100 E  48TH                         ST,,33.9998,-118.2565
210605823,2021-02-13 00:00:00,2021-02-12 00:00:00,1950,6,Hollywood,645,2,624,BATTERY - SIMPLE ASSAULT,0400 0447 1822,41,M,B,210.0,RESTAURANT/FAST FOOD,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,7000    HOLLYWOOD                    BL,,34.1015,-118.3425
220714588,2022-09-26 00:00:00,2022-09-26 00:00:00,830,7,Wilshire,736,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822,0,X,X,402.0,MARKET,,,AA,Adult Arrest,442.0,,,,400 S  LA BREA                      AV,,34.0669,-118.3456
241506097,2024-02-13 00:00:00,2024-02-10 00:00:00,1148,15,N Hollywood,1595,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,442.0,,,,11900    VENTURA                      BL,,34.1427,-118.3908
230117393,2023-08-05 00:00:00,2023-08-05 00:00:00,1900,1,Central,159,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1310 0329 1300,45,M,B,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,5TH,CENTRAL,34.0387,-118.2335
231518752,2023-12-11 00:00:00,2023-11-27 00:00:00,1429,15,N Hollywood,1555,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394,35,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440.0,,,,5000    KLUMP                        AV,,34.1608,-118.3758
221905987,2022-02-20 00:00:00,2022-02-20 00:00:00,715,19,Mission,1921,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1813 0416 0408 0913,46,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,236.0,,,,12500    TELFAIR                      AV,,34.2972,-118.4636
210414778,2021-11-11 00:00:00,2021-10-25 00:00:00,1845,4,Hollenbeck,465,2,624,BATTERY - SIMPLE ASSAULT,0913 1010,30,M,H,501.0,SINGLE FAMILY DWELLING,503.0,CAUSTIC CHEMICAL/POISON,IC,Invest Cont,624.0,,,,3100 E  5TH                          ST,,34.0339,-118.2013
211112866,2021-09-10 00:00:00,2021-09-09 00:00:00,1830,11,Northeast,1148,1,330,BURGLARY FROM VEHICLE,0344 0321 1300,40,M,H,101.0,STREET,,,IC,Invest Cont,330.0,,,,400    CRANE                        BL,,34.1025,-118.2072
210617046,2021-10-06 00:00:00,2021-09-30 00:00:00,2200,6,Hollywood,632,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1202 0344 1822 1501 1300 1309,64,F,W,101.0,STREET,,,IC,Invest Cont,331.0,,,,1800 N  CRESCENT HEIGHTS             BL,,34.1027,-118.3684
211817895,2021-10-02 00:00:00,2021-10-02 00:00:00,2000,18,Southeast,1862,1,210,ROBBERY,0209 0906 1822 1300 0342 0344 0371 0416 0417 0429,57,M,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,120TH                        ST,MAIN                         ST,33.9237,-118.2739
221218980,2022-09-04 00:00:00,2022-09-04 00:00:00,320,12,77th Street,1259,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 0416 1822,25,M,H,101.0,STREET,307.0,VEHICLE,IC,Invest Cont,230.0,,,,AVALON                       BL,FLORENCE                     AV,33.9747,-118.2652
210216857,2021-10-29 00:00:00,2021-10-28 00:00:00,1130,2,Rampart,211,2,664,"BUNCO, PETTY THEFT",0344,50,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,664.0,,,,500 N  ALEXANDRIA                   AV,,34.079,-118.2981
230108947,2023-03-18 00:00:00,2023-03-18 00:00:00,100,1,Central,129,1,330,BURGLARY FROM VEHICLE,1609 0344 1307 0329,27,F,H,101.0,STREET,,,IC,Invest Cont,330.0,,,,1ST                          ST,N  VIGNES                       ST,34.0485,-118.2339
211106732,2021-03-19 00:00:00,2021-03-19 00:00:00,1945,11,Northeast,1117,2,901,VIOLATION OF RESTRAINING ORDER,2038,36,F,H,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,901.0,,,,4900    CORINGA                      DR,,34.1258,-118.206
220614698,2022-08-16 00:00:00,2022-08-10 00:00:00,726,6,Hollywood,635,1,648,ARSON,,53,F,U,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,648.0,,,,02000    HOLLY HILL                   TR,,34.1072,-118.3322
200514665,2020-09-30 00:00:00,2020-09-30 00:00:00,15,5,Harbor,558,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0430 1309 0906 1822 0216 0334 0342 0302,30,M,H,101.0,STREET,102.0,HAND GUN,IC,Invest Cont,230.0,,,,400 N  CENTRE                       ST,,33.746,-118.2835
232005759,2023-02-13 00:00:00,2023-02-13 00:00:00,200,20,Olympic,2022,1,310,BURGLARY,1822 0344 0314 0209 0324 0325 0358 0398,0,X,X,207.0,BAR/COCKTAIL/NIGHTCLUB,,,IC,Invest Cont,310.0,,,,3800    WILSHIRE                     BL,,34.0655,-118.3114
210210713,2021-06-14 00:00:00,2021-06-14 00:00:00,730,2,Rampart,246,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1202,67,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440.0,,,,600 S  ALVARADO                     ST,,34.0593,-118.275
242105406,2024-02-04 00:00:00,2024-02-04 00:00:00,2130,21,Topanga,2157,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0447 0416 1402 1822,21,M,H,210.0,RESTAURANT/FAST FOOD,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230.0,998.0,,,6800    DE SOTO                      AV,,34.1938,-118.5884
231212219,2023-05-13 00:00:00,2023-05-12 00:00:00,2335,12,77th Street,1231,2,354,THEFT OF IDENTITY,0100,32,M,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,4200 W  58TH                         PL,,33.988,-118.3477
231214458,2023-06-23 00:00:00,2023-06-23 00:00:00,2105,12,77th Street,1207,2,624,BATTERY - SIMPLE ASSAULT,0603 1822 0444 0416 0446,54,F,H,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,900 W  51ST                         ST,,33.9964,-118.2896
201314198,2020-07-19 00:00:00,2020-07-18 00:00:00,2230,13,Newton,1321,1,310,BURGLARY,0397 0344 0358,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,310.0,,,,1900 S  LOS ANGELES                  ST,,34.0304,-118.2637
